x_in,y_in,z_in,x_out,y_out,z_out
166.437734,111.544174,161.641630,117.907286
165.481914,111.123475,160.634554,117.460678
164.526131,110.702685,159.627544,117.013908
163.570385,110.281813,158.620610,116.566972
162.614673,109.860865,157.613751,116.119874
161.658993,109.439847,156.606963,115.672623
160.703341,109.018764,155.600237,115.225225
159.747713,108.597624,154.593568,114.777690
158.792108,108.176433,153.586958,114.330027
157.836523,107.755198,152.580404,113.882246
156.880955,107.333925,151.573901,113.434355
155.925400,106.912619,150.567436,112.986360
154.969857,106.491287,149.561015,112.538272
154.014322,106.069937,148.554634,112.090100
153.058794,105.648574,147.548288,111.641854
152.103267,105.227205,146.541968,111.193539
151.147741,104.805835,145.535674,110.745165
150.192212,104.384472,144.529404,110.296743
149.236678,103.963122,143.523153,109.848280
148.281135,103.541791,142.516916,109.399785
147.325580,103.120486,141.510687,108.951265
146.370012,102.699212,140.504465,108.502732
145.414426,102.277977,139.498248,108.054192
144.458821,101.856786,138.492029,107.605656
143.503194,101.435647,137.485803,107.157131
142.547541,101.014565,136.479569,106.708626
141.591860,100.593547,135.473323,106.260150
140.636148,100.172599,134.467060,105.811712
139.680402,99.751728,133.460775,105.363321
138.724620,99.330940,132.454466,104.914984
137.768798,98.910241,131.448129,104.466712
136.812934,98.489638,130.441759,104.018513
135.857025,98.069137,129.435353,103.570394
134.901069,97.648746,128.428907,103.122367
133.945062,97.228468,127.422417,102.674438
132.989002,96.808312,126.415878,102.226617
132.032884,96.388284,125.409288,101.778912
131.076710,95.968390,124.402643,101.331333
130.120473,95.548637,123.395938,100.883888
129.164171,95.129030,122.389169,100.436585
128.207802,94.709574,121.382331,99.989433
127.251373,94.290260,120.375426,99.542442
126.294888,93.871071,119.368445,99.095620
125.338356,93.451990,118.361384,98.648975
124.381783,93.033000,117.354238,98.202516
123.425178,92.614086,116.347009,97.756253
122.468548,92.195229,115.339691,97.310194
121.511900,91.776413,114.332276,96.864347
120.555241,91.357621,113.324763,96.418721
119.598578,90.938838,112.317147,95.973325
118.641920,90.520045,111.309431,95.528169
117.685272,90.101227,110.301603,95.083260
116.728644,89.682366,109.293663,94.638597
115.772041,89.263447,108.285633,94.194136
114.815471,88.844451,107.277544,93.749821
113.858942,88.425363,106.269417,93.305590
112.902460,88.006166,105.261276,92.861386
111.946035,87.586843,104.253149,92.417149
110.989671,87.167377,103.245063,91.972822
110.033377,86.747752,102.237043,91.528345
109.077161,86.327951,101.229115,91.083659
108.121029,85.907957,100.221305,90.638707
107.164990,85.487754,99.213639,90.193429
106.209049,85.067324,98.206141,89.747766
105.253215,84.646651,97.198840,89.301660
104.297497,84.225719,96.191763,88.855054
103.341900,83.804511,95.184936,88.407888
102.386431,83.383010,94.178378,87.960101
101.431099,82.961199,93.172124,87.511638
100.475912,82.539062,92.166200,87.062439
99.520877,82.116582,91.160633,86.612447
98.566000,81.693742,90.155445,86.161601
97.611289,81.270525,89.150663,85.709842
96.656754,80.846916,88.146322,85.257114
95.702401,80.422898,87.142448,84.803360
94.748238,79.998453,86.139064,84.348518
93.794269,79.573564,85.136194,83.892528
92.840507,79.148216,84.133875,83.435336
91.886958,78.722392,83.132138,82.976883
90.933632,78.296076,82.131009,82.517113
89.980528,77.869248,81.130501,82.055957
89.027662,77.441894,80.130659,81.593367
88.075041,77.013999,79.132378,81.127423
87.122673,76.585544,78.140031,80.649027
86.170562,76.156512,77.158937,80.147994
85.218717,75.726887,76.191618,79.620850
84.267149,75.296653,75.238338,79.068673
83.315866,74.865794,74.299267,78.492610
82.365354,74.433244,73.374558,77.893794
81.418989,73.991770,72.464280,77.273292
80.481425,73.532016,71.568426,76.632102
79.557731,73.044926,70.687009,75.971206
78.652502,72.523950,69.820011,75.291540
77.768312,71.968125,68.967306,74.593920
76.907254,71.376986,68.128890,73.879227
76.071804,70.750612,67.304291,73.148763
75.260410,70.093423,66.491766,72.404877
74.468603,69.412590,65.689319,71.650083
73.691379,68.715137,64.894889,70.886863
72.923200,68.007680,64.106293,70.117602
72.159125,67.295771,63.321310,69.344624
71.397879,66.580860,62.538424,68.569536
70.639250,65.863201,61.757299,67.792697
69.882998,65.143017,60.977688,67.014319
69.128909,64.420554,60.199369,66.234636
68.376768,63.696057,59.422122,65.453882
67.626376,62.969783,58.645734,64.672300
66.877487,62.241946,57.869959,63.890097
66.129883,61.512781,57.094576,63.107503
65.383345,60.782524,56.319359,62.324748
64.637651,60.051410,55.544077,61.542052
63.892574,59.319664,54.768504,60.759641
63.147892,58.587518,53.992418,59.977746
62.403384,57.855204,53.215596,59.196596
61.658817,57.122944,52.437924,58.416286
60.913959,56.390961,51.659485,57.636726
60.168636,55.659471,50.880399,56.857825
59.422835,54.928481,50.100770,56.079475
58.676610,54.197929,49.320700,55.301567
57.930002,53.467738,48.540288,54.523989
57.183089,52.737870,47.759648,53.746644
56.435928,52.008264,46.978886,52.969425
55.688575,51.278860,46.198106,52.192225
54.941079,50.549588,45.417412,51.414936
54.193507,49.820398,44.636912,50.637454
